5.602535,7.242404,-10.000000
8.902481284, 5.395205, -30.00jhfjdhf #This is a line i ADDED FOR LEARNING GIT 
Adding another line for learning GIT 
Testing the Staging environment
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
4.241150,77.510656,10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
4.380776,73.041928,30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.148721,28.453137,10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
4.241150,77.510656,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
7.365289,11.648735,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
-2.495821,68.643872,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.672320,6.677617,-30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000#these are the results 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.829400,6.466974,-30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
-2.862340,86.149797,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
-3.403392,8.088095,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
6.562438,5.689138,-30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.829400,6.084542,30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.811946,6.137722,30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
3.700098,47.294940,50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
3.717551,46.278600,50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
3.735005,46.816334,50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
2.391101,35.404287,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
2.111848,29.659601,30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
1.972222,28.112816,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
1.954769,21.640054,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
4.956735,22.605436,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
1.361357,26.876380,-30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
4.520403,70.355122,10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
1.727876,19.458314,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
1.675516,19.324612,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.061455,25.219492,-70.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
2.530727,33.506868,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
-2.426008,63.352184,-50.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
2.670354,42.332934,10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
6.719518,6.468068,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
-3.543018,8.487190,-30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
3.054326,9.667930,-30.000000 
5.602501,7.230290,-10.000000 
5.602496,7.228271,-10.000000 
5.602490,7.226252,-10.000000 
5.602485,7.224233,-10.000000 
5.602479,7.222215,-10.000000 
5.602535,7.242404,-10.000000 
5.602529,7.240385,-10.000000 
5.602524,7.238366,-10.000000 
5.602518,7.236347,-10.000000 
5.602512,7.234328,-10.000000 
-3.089233,82.926147,-50.000000 
